collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
zero_on_collision,100,100,1.0,1,1.0,0.03,44,1000,528084.0115813185,5280.840115813185,1.0,3281.9474834003504
zero_on_collision,100,100,1.0,1,1.0,0.03,45,1000,519259.91922575695,5192.5991922575695,1.0,3275.407002343354
zero_on_collision,100,100,1.0,1,1.0,0.03,46,1000,526899.2080043367,5268.9920800433665,1.0,3300.4557434797357
zero_on_collision,100,100,1.0,1,1.0,0.03,47,1000,527213.1758309916,5272.131758309916,1.0,3258.922529154396
zero_on_collision,100,100,1.0,1,1.0,0.03,48,1000,514116.70904893737,5141.167090489374,1.0,3210.9178498386154
zero_on_collision,100,100,1.0,1,1.0,0.03,49,1000,514863.01293104346,5148.630129310434,1.0,3204.9910178856653
zero_on_collision,100,100,1.0,1,1.0,0.04,0,1000,519276.69957363285,5192.766995736329,1.0,3139.083587458137
zero_on_collision,100,100,1.0,1,1.0,0.04,1,1000,500425.4851322462,5004.254851322462,1.0,3145.6781844200627
zero_on_collision,100,100,1.0,1,1.0,0.04,2,1000,510312.23397611507,5103.12233976115,1.0,3225.0740210561285
zero_on_collision,100,100,1.0,1,1.0,0.04,3,1000,506667.1916887998,5066.671916887998,1.0,3171.5968444408923
zero_on_collision,100,100,1.0,1,1.0,0.04,4,1000,504945.5138068811,5049.455138068811,1.0,3117.1218122003
zero_on_collision,100,100,1.0,1,1.0,0.04,5,1000,508150.1335238168,5081.501335238168,1.0,3192.759654749744
zero_on_collision,100,100,1.0,1,1.0,0.04,6,1000,506312.39981929417,5063.123998192942,1.0,3138.2922454614973
zero_on_collision,100,100,1.0,1,1.0,0.04,7,1000,513122.9333484181,5131.229333484181,1.0,3197.1328968813955
zero_on_collision,100,100,1.0,1,1.0,0.04,8,1000,521151.8793631585,5211.518793631585,1.0,3161.8827978609247
zero_on_collision,100,100,1.0,1,1.0,0.04,9,1000,508421.70603909006,5084.217060390901,1.0,3178.821237743103
zero_on_collision,100,100,1.0,1,1.0,0.04,10,1000,499207.2062047332,4992.072062047332,1.0,3142.382987050699
zero_on_collision,100,100,1.0,1,1.0,0.04,11,1000,517137.0096304185,5171.370096304185,1.0,3110.6460081579603
zero_on_collision,100,100,1.0,1,1.0,0.04,12,1000,500889.7818750843,5008.897818750844,1.0,3117.0936755378643
zero_on_collision,100,100,1.0,1,1.0,0.04,13,1000,522684.9633800639,5226.849633800639,1.0,3129.058550725356
zero_on_collision,100,100,1.0,1,1.0,0.04,14,1000,499023.06797422766,4990.230679742276,1.0,3170.3161250248395
zero_on_collision,100,100,1.0,1,1.0,0.04,15,1000,514434.47449686745,5144.344744968675,1.0,3244.9263089895776
zero_on_collision,100,100,1.0,1,1.0,0.04,16,1000,507482.53584218334,5074.825358421834,1.0,3076.093517769951
zero_on_collision,100,100,1.0,1,1.0,0.04,17,1000,503351.0665607195,5033.510665607195,1.0,3097.4281297403504
zero_on_collision,100,100,1.0,1,1.0,0.04,18,1000,514895.22697999724,5148.952269799973,1.0,3164.653474215793
zero_on_collision,100,100,1.0,1,1.0,0.04,19,1000,495577.6512742743,4955.776512742743,1.0,3135.0269755380527
zero_on_collision,100,100,1.0,1,1.0,0.04,20,1000,511983.37438678375,5119.833743867837,1.0,3236.7371320220473
zero_on_collision,100,100,1.0,1,1.0,0.04,21,1000,498488.5299669616,4984.885299669616,1.0,3173.650346647027
zero_on_collision,100,100,1.0,1,1.0,0.04,22,1000,514701.34065380227,5147.0134065380225,1.0,3197.6267640299648
zero_on_collision,100,100,1.0,1,1.0,0.04,23,1000,505603.3044532094,5056.033044532094,1.0,3165.5774159340776
zero_on_collision,100,100,1.0,1,1.0,0.04,24,1000,505716.42684078106,5057.164268407811,1.0,3053.993100099146
zero_on_collision,100,100,1.0,1,1.0,0.04,25,1000,504947.4023644494,5049.474023644494,1.0,3140.838003125174
zero_on_collision,100,100,1.0,1,1.0,0.04,26,1000,498912.5416485356,4989.125416485356,1.0,3148.4805074800356
zero_on_collision,100,100,1.0,1,1.0,0.04,27,1000,515197.2527259639,5151.972527259639,1.0,3214.8798036494795
zero_on_collision,100,100,1.0,1,1.0,0.04,28,1000,499755.6155401356,4997.556155401356,1.0,3134.1860336059135
zero_on_collision,100,100,1.0,1,1.0,0.04,29,1000,516099.21400861087,5160.9921400861085,1.0,3207.791087902735
zero_on_collision,100,100,1.0,1,1.0,0.04,30,1000,508237.1676074668,5082.371676074668,1.0,3081.6609398088217
zero_on_collision,100,100,1.0,1,1.0,0.04,31,1000,505047.6697030604,5050.476697030605,1.0,3229.9702590590055
zero_on_collision,100,100,1.0,1,1.0,0.04,32,1000,513019.068589006,5130.19068589006,1.0,3108.0807067970236
