collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
random_roulette,100,100,1.0,1,1.0,0.03,28,1000,505557.14956158405,5055.571495615841,1.0,1182.9166124675828
random_roulette,100,100,1.0,1,1.0,0.03,29,1000,512066.1627000245,5120.661627000245,1.0,1294.824240037056
random_roulette,100,100,1.0,1,1.0,0.03,30,1000,506560.29992743593,5065.60299927436,1.0,1193.6456540466181
random_roulette,100,100,1.0,1,1.0,0.03,31,1000,505657.91990863305,5056.579199086331,1.0,1145.0126426353222
random_roulette,100,100,1.0,1,1.0,0.03,32,1000,500526.23228546174,5005.262322854617,1.0,1163.6299598007522
random_roulette,100,100,1.0,1,1.0,0.03,33,1000,506382.2126816842,5063.822126816842,1.0,1180.9938164624878
random_roulette,100,100,1.0,1,1.0,0.03,34,1000,508693.91018087283,5086.939101808728,1.0,1368.4493451831474
random_roulette,100,100,1.0,1,1.0,0.03,35,1000,513467.4173658144,5134.674173658143,1.0,1151.5777393242422
random_roulette,100,100,1.0,1,1.0,0.03,36,1000,513182.44831188844,5131.824483118884,1.0,1366.2336519367693
random_roulette,100,100,1.0,1,1.0,0.03,37,1000,501635.75290397654,5016.357529039766,1.0,1109.3162689602923
random_roulette,100,100,1.0,1,1.0,0.03,38,1000,507704.81900516344,5077.048190051634,1.0,1303.9855533445327
random_roulette,100,100,1.0,1,1.0,0.03,39,1000,513560.6835776347,5135.606835776347,1.0,1421.4155415511016
random_roulette,100,100,1.0,1,1.0,0.03,40,1000,514385.1187396565,5143.851187396565,1.0,1343.6680715899324
random_roulette,100,100,1.0,1,1.0,0.03,41,1000,501004.269277604,5010.04269277604,1.0,1104.225943874167
random_roulette,100,100,1.0,1,1.0,0.03,42,1000,503225.39655886363,5032.253965588637,1.0,1293.6030039026857
random_roulette,100,100,1.0,1,1.0,0.03,43,1000,506343.01158549,5063.430115854901,1.0,1152.105480937111
random_roulette,100,100,1.0,1,1.0,0.03,44,1000,507900.4698789282,5079.004698789282,1.0,1165.6263577553764
random_roulette,100,100,1.0,1,1.0,0.03,45,1000,512261.9599360991,5122.619599360991,1.0,1278.2553336885474
random_roulette,100,100,1.0,1,1.0,0.03,46,1000,505737.1573273003,5057.3715732730025,1.0,1261.5943036682825
random_roulette,100,100,1.0,1,1.0,0.03,47,1000,506450.46580168756,5064.5046580168755,1.0,1163.682363580149
random_roulette,100,100,1.0,1,1.0,0.03,48,1000,510100.65633638145,5101.006563363814,1.0,1329.4274952604958
random_roulette,100,100,1.0,1,1.0,0.03,49,1000,511923.41891585843,5119.234189158585,1.0,1253.353264467753
random_roulette,100,100,1.0,1,1.0,0.04,0,1000,510464.4692025236,5104.644692025236,1.0,1055.3587816604243
random_roulette,100,100,1.0,1,1.0,0.04,1,1000,515288.4574151081,5152.884574151081,1.0,1286.3137001890632
random_roulette,100,100,1.0,1,1.0,0.04,2,1000,510601.41540370067,5106.014154037007,1.0,1073.4545871527084
random_roulette,100,100,1.0,1,1.0,0.04,3,1000,504015.43360468815,5040.154336046881,1.0,1032.4249066078332
random_roulette,100,100,1.0,1,1.0,0.04,4,1000,506229.72167279135,5062.297216727913,1.0,1005.1517711373862
random_roulette,100,100,1.0,1,1.0,0.04,5,1000,505524.421816327,5055.2442181632705,1.0,968.5063088478344
random_roulette,100,100,1.0,1,1.0,0.04,6,1000,504811.30885597796,5048.1130885597795,1.0,1130.7762352661791
random_roulette,100,100,1.0,1,1.0,0.04,7,1000,507705.3061614024,5077.053061614024,1.0,1076.8166800546742
random_roulette,100,100,1.0,1,1.0,0.04,8,1000,511856.5780585832,5118.565780585832,1.0,1173.3830551700178
random_roulette,100,100,1.0,1,1.0,0.04,9,1000,506481.35206577205,5064.813520657721,1.0,1068.4435483825569
random_roulette,100,100,1.0,1,1.0,0.04,10,1000,502793.8177083787,5027.938177083787,1.0,1049.63009835277
random_roulette,100,100,1.0,1,1.0,0.04,11,1000,508905.03665423027,5089.050366542303,1.0,993.262736365791
random_roulette,100,100,1.0,1,1.0,0.04,12,1000,505927.62122032896,5059.27621220329,1.0,973.9214771819529
random_roulette,100,100,1.0,1,1.0,0.04,13,1000,509433.0834098808,5094.330834098808,1.0,1055.100595512628
random_roulette,100,100,1.0,1,1.0,0.04,14,1000,510950.796843714,5109.50796843714,1.0,1118.9008834767358
random_roulette,100,100,1.0,1,1.0,0.04,15,1000,504356.94785341923,5043.569478534192,1.0,974.254311899921
random_roulette,100,100,1.0,1,1.0,0.04,16,1000,510917.80638392473,5109.178063839247,1.0,1128.3329995851352
random_roulette,100,100,1.0,1,1.0,0.04,17,1000,505809.17634804256,5058.0917634804255,1.0,1049.048442616223
random_roulette,100,100,1.0,1,1.0,0.04,18,1000,501875.31387460366,5018.753138746037,1.0,1060.964811929456
random_roulette,100,100,1.0,1,1.0,0.04,19,1000,506324.987638999,5063.24987638999,1.0,1214.5610509903881
random_roulette,100,100,1.0,1,1.0,0.04,20,1000,507859.8966904567,5078.5989669045675,1.0,1033.3263441014765
random_roulette,100,100,1.0,1,1.0,0.04,21,1000,508366.8643040157,5083.668643040157,1.0,1149.7470667082953
random_roulette,100,100,1.0,1,1.0,0.04,22,1000,511175.28690009646,5111.752869000965,1.0,1170.1469947806063
random_roulette,100,100,1.0,1,1.0,0.04,23,1000,511596.5974195927,5115.965974195928,1.0,1022.78944612799
random_roulette,100,100,1.0,1,1.0,0.04,24,1000,507588.8510839773,5075.8885108397735,1.0,1108.0450529524194
random_roulette,100,100,1.0,1,1.0,0.04,25,1000,509757.056481429,5097.57056481429,1.0,1213.7758995214306
random_roulette,100,100,1.0,1,1.0,0.04,26,1000,503253.12063756096,5032.53120637561,1.0,863.6302689952552
random_roulette,100,100,1.0,1,1.0,0.04,27,1000,505682.9494598287,5056.829494598287,1.0,1028.1601702738685
random_roulette,100,100,1.0,1,1.0,0.04,28,1000,508967.3111356077,5089.673111356077,1.0,1009.2245631327429
random_roulette,100,100,1.0,1,1.0,0.04,29,1000,514300.1666371995,5143.001666371995,1.0,1130.6265394265756
random_roulette,100,100,1.0,1,1.0,0.04,30,1000,513852.0382528333,5138.520382528333,1.0,1175.2754606892713
random_roulette,100,100,1.0,1,1.0,0.04,31,1000,514103.79611369583,5141.037961136958,1.0,1192.9527104164652
