collision_policy,n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
zero_on_collision,100,50,2.0,2,1.0,0.01,36,1000,98912.8674681742,989.1286746817419,1.0,1313.66816103683
zero_on_collision,100,50,2.0,2,1.0,0.01,37,1000,94588.31005137216,945.8831005137216,1.0,1275.8207648580765
zero_on_collision,100,50,2.0,2,1.0,0.01,38,1000,100463.03310689099,1004.6303310689099,1.0,1324.2931036090547
zero_on_collision,100,50,2.0,2,1.0,0.01,39,1000,98192.54817511022,981.9254817511022,1.0,1276.998733502904
zero_on_collision,100,50,2.0,2,1.0,0.01,40,1000,100734.53163057583,1007.3453163057583,1.0,1326.1570758778712
zero_on_collision,100,50,2.0,2,1.0,0.01,41,1000,98558.82604863937,985.5882604863937,1.0,1307.1401422092736
zero_on_collision,100,50,2.0,2,1.0,0.01,42,1000,93429.0769873556,934.290769873556,1.0,1282.7301212595944
zero_on_collision,100,50,2.0,2,1.0,0.01,43,1000,98627.32822330346,986.2732822330346,1.0,1314.610056455094
zero_on_collision,100,50,2.0,2,1.0,0.01,44,1000,100985.30031951804,1009.8530031951803,1.0,1324.0014072221409
zero_on_collision,100,50,2.0,2,1.0,0.01,45,1000,97073.93644971262,970.7393644971262,1.0,1307.2024326628862
zero_on_collision,100,50,2.0,2,1.0,0.01,46,1000,100043.90299843048,1000.4390299843049,1.0,1302.666830153801
zero_on_collision,100,50,2.0,2,1.0,0.01,47,1000,96796.17223959393,967.9617223959393,1.0,1288.2677229422918
zero_on_collision,100,50,2.0,2,1.0,0.01,48,1000,96299.48253135539,962.9948253135539,1.0,1295.0542508846124
zero_on_collision,100,50,2.0,2,1.0,0.01,49,1000,99100.86428368358,991.0086428368357,1.0,1289.6792202165625
zero_on_collision,100,50,2.0,2,1.0,0.02,0,1000,90857.2336030333,908.572336030333,1.0,1256.8405427791768
