collision_policy,n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
full_value,100,33,3.0303030303030303,3,1.0,0.01,16,1000,201393.6706998608,2013.936706998608,1.0,442.1089041445321
full_value,100,33,3.0303030303030303,3,1.0,0.01,17,1000,211264.19526368458,2112.641952636846,1.0,469.9968310520885
full_value,100,33,3.0303030303030303,3,1.0,0.01,18,1000,214149.05262062102,2141.4905262062102,1.0,428.50201827842426
full_value,100,33,3.0303030303030303,3,1.0,0.01,19,1000,206566.6715795415,2065.666715795415,1.0,474.8334989751764
full_value,100,33,3.0303030303030303,3,1.0,0.01,20,1000,205828.56254882718,2058.2856254882718,1.0,479.9345629422212
full_value,100,33,3.0303030303030303,3,1.0,0.01,21,1000,209589.1802319599,2095.8918023195993,1.0,437.8812970546461
full_value,100,33,3.0303030303030303,3,1.0,0.01,22,1000,210998.53794254365,2109.9853794254363,1.0,528.6970602667084
full_value,100,33,3.0303030303030303,3,1.0,0.01,23,1000,212746.03628736295,2127.4603628736295,1.0,451.6804274052287
full_value,100,33,3.0303030303030303,3,1.0,0.01,24,1000,208397.06730963648,2083.970673096365,1.0,452.51622982718635
full_value,100,33,3.0303030303030303,3,1.0,0.01,25,1000,213630.78236881047,2136.3078236881047,1.0,429.9932437731856
full_value,100,33,3.0303030303030303,3,1.0,0.01,26,1000,208411.52813384996,2084.1152813384997,1.0,518.3858708973816
full_value,100,33,3.0303030303030303,3,1.0,0.01,27,1000,217609.60494320412,2176.096049432041,1.0,450.2615539203823
full_value,100,33,3.0303030303030303,3,1.0,0.01,28,1000,215179.14469773797,2151.7914469773796,1.0,455.9543647392695
full_value,100,33,3.0303030303030303,3,1.0,0.01,29,1000,206123.65908197573,2061.236590819757,1.0,460.47986399296747
full_value,100,33,3.0303030303030303,3,1.0,0.01,30,1000,219192.98350005734,2191.9298350005733,1.0,430.52183084989446
full_value,100,33,3.0303030303030303,3,1.0,0.01,31,1000,208142.75620572915,2081.4275620572917,1.0,538.2273239441263
full_value,100,33,3.0303030303030303,3,1.0,0.01,32,1000,214533.09010510452,2145.330901051045,1.0,476.2334278990462
full_value,100,33,3.0303030303030303,3,1.0,0.01,33,1000,216324.04802398797,2163.2404802398796,1.0,416.2671106032698
full_value,100,33,3.0303030303030303,3,1.0,0.01,34,1000,205180.41994128918,2051.8041994128916,1.0,472.3160212420182
full_value,100,33,3.0303030303030303,3,1.0,0.01,35,1000,200105.54605511687,2001.0554605511686,1.0,573.3767048639647
full_value,100,33,3.0303030303030303,3,1.0,0.01,36,1000,203620.04927995603,2036.2004927995604,1.0,488.8861260721684
full_value,100,33,3.0303030303030303,3,1.0,0.01,37,1000,204042.0592234638,2040.420592234638,1.0,489.3546256409328
full_value,100,33,3.0303030303030303,3,1.0,0.01,38,1000,220748.1432553512,2207.481432553512,1.0,436.07608589422665
full_value,100,33,3.0303030303030303,3,1.0,0.01,39,1000,216707.68861438223,2167.0768861438223,1.0,504.8725134683669
full_value,100,33,3.0303030303030303,3,1.0,0.01,40,1000,215781.27770257305,2157.8127770257306,1.0,468.89671124110635
full_value,100,33,3.0303030303030303,3,1.0,0.01,41,1000,212885.6104373773,2128.856104373773,1.0,509.62884765261816
full_value,100,33,3.0303030303030303,3,1.0,0.01,42,1000,216419.38746935732,2164.193874693573,1.0,396.24898465349776
full_value,100,33,3.0303030303030303,3,1.0,0.01,43,1000,208044.0034248458,2080.4400342484582,1.0,494.09252702357423
full_value,100,33,3.0303030303030303,3,1.0,0.01,44,1000,210204.54673625846,2102.0454673625845,1.0,489.7102631188008
full_value,100,33,3.0303030303030303,3,1.0,0.01,45,1000,211393.38446887248,2113.933844688725,1.0,479.21735271715465
full_value,100,33,3.0303030303030303,3,1.0,0.01,46,1000,208994.01250619662,2089.9401250619662,1.0,485.7560233946392
full_value,100,33,3.0303030303030303,3,1.0,0.01,47,1000,214639.51357149627,2146.3951357149626,1.0,500.86027058035086
full_value,100,33,3.0303030303030303,3,1.0,0.01,48,1000,199623.61341876903,1996.2361341876904,1.0,455.5086532424824
full_value,100,33,3.0303030303030303,3,1.0,0.01,49,1000,215013.42710806872,2150.134271080687,1.0,455.21394107311636
full_value,100,33,3.0303030303030303,3,1.0,0.02,0,1000,241961.49296901052,2419.6149296901053,1.0,289.9089553884502
full_value,100,33,3.0303030303030303,3,1.0,0.02,1,1000,244983.94770744315,2449.8394770744317,1.0,283.2175351888911
full_value,100,33,3.0303030303030303,3,1.0,0.02,2,1000,242470.99712953,2424.7099712953,1.0,334.70010160558013
full_value,100,33,3.0303030303030303,3,1.0,0.02,3,1000,237639.48421644644,2376.3948421644645,1.0,361.8085825951565
full_value,100,33,3.0303030303030303,3,1.0,0.02,4,1000,239700.44360159192,2397.004436015919,1.0,309.71660807661
full_value,100,33,3.0303030303030303,3,1.0,0.02,5,1000,240702.39055637282,2407.023905563728,1.0,309.88847892776255
full_value,100,33,3.0303030303030303,3,1.0,0.02,6,1000,245768.93636243354,2457.6893636243353,1.0,312.72769843915086
full_value,100,33,3.0303030303030303,3,1.0,0.02,7,1000,247251.16245138118,2472.511624513812,1.0,301.7391694317325
full_value,100,33,3.0303030303030303,3,1.0,0.02,8,1000,241754.97722285253,2417.5497722285254,1.0,285.3235417432384
full_value,100,33,3.0303030303030303,3,1.0,0.02,9,1000,240551.52060308494,2405.515206030849,1.0,318.66983720271486
full_value,100,33,3.0303030303030303,3,1.0,0.02,10,1000,238483.4885101861,2384.834885101861,1.0,313.0018065862626
full_value,100,33,3.0303030303030303,3,1.0,0.02,11,1000,239767.01920711691,2397.6701920711694,1.0,317.423585792826
full_value,100,33,3.0303030303030303,3,1.0,0.02,12,1000,241844.34940048427,2418.4434940048427,1.0,316.1705845016278
full_value,100,33,3.0303030303030303,3,1.0,0.02,13,1000,235168.76897143116,2351.6876897143115,1.0,324.6473829683263
full_value,100,33,3.0303030303030303,3,1.0,0.02,14,1000,241192.3300447961,2411.923300447961,1.0,323.10450970428235
full_value,100,33,3.0303030303030303,3,1.0,0.02,15,1000,243517.00533258833,2435.170053325883,1.0,285.552420551572
full_value,100,33,3.0303030303030303,3,1.0,0.02,16,1000,236190.86226689134,2361.9086226689133,1.0,305.71594381610333
full_value,100,33,3.0303030303030303,3,1.0,0.02,17,1000,237373.79897306775,2373.7379897306773,1.0,296.9364373833565
full_value,100,33,3.0303030303030303,3,1.0,0.02,18,1000,235998.5396284419,2359.985396284419,1.0,298.91604845823673
full_value,100,33,3.0303030303030303,3,1.0,0.02,19,1000,236889.40697910482,2368.8940697910484,1.0,278.37697763057827
full_value,100,33,3.0303030303030303,3,1.0,0.02,20,1000,237146.82580897253,2371.468258089725,1.0,316.80052935417353
full_value,100,33,3.0303030303030303,3,1.0,0.02,21,1000,232600.72126687673,2326.0072126687674,1.0,336.15263383714444
full_value,100,33,3.0303030303030303,3,1.0,0.02,22,1000,238674.72157849497,2386.7472157849497,1.0,313.67326009999044
full_value,100,33,3.0303030303030303,3,1.0,0.02,23,1000,236753.38073199065,2367.5338073199064,1.0,348.3706680691886
full_value,100,33,3.0303030303030303,3,1.0,0.02,24,1000,239764.54279732003,2397.6454279732,1.0,315.66540849529343
full_value,100,33,3.0303030303030303,3,1.0,0.02,25,1000,241648.44225318407,2416.4844225318407,1.0,309.4620857927929
full_value,100,33,3.0303030303030303,3,1.0,0.02,26,1000,241235.1215346439,2412.351215346439,1.0,337.6150147948015
full_value,100,33,3.0303030303030303,3,1.0,0.02,27,1000,242317.97231843998,2423.1797231844,1.0,301.33950204322275
full_value,100,33,3.0303030303030303,3,1.0,0.02,28,1000,240558.56056738363,2405.585605673836,1.0,305.550450107148
full_value,100,33,3.0303030303030303,3,1.0,0.02,29,1000,233897.00840864447,2338.970084086445,1.0,344.16490324722713
full_value,100,33,3.0303030303030303,3,1.0,0.02,30,1000,239876.06671979025,2398.7606671979024,1.0,312.09312951649946
full_value,100,33,3.0303030303030303,3,1.0,0.02,31,1000,238430.15730989887,2384.3015730989887,1.0,311.3171290613408
full_value,100,33,3.0303030303030303,3,1.0,0.02,32,1000,241924.11930465134,2419.241193046513,1.0,288.9375381365099
full_value,100,33,3.0303030303030303,3,1.0,0.02,33,1000,239701.4140306873,2397.014140306873,1.0,288.79493851469573
full_value,100,33,3.0303030303030303,3,1.0,0.02,34,1000,235354.5832295187,2353.545832295187,1.0,359.31569247184643
full_value,100,33,3.0303030303030303,3,1.0,0.02,35,1000,247529.83255460576,2475.2983255460576,1.0,307.9595237167819
full_value,100,33,3.0303030303030303,3,1.0,0.02,36,1000,241476.04452693317,2414.7604452693317,1.0,299.48469987157824
full_value,100,33,3.0303030303030303,3,1.0,0.02,37,1000,236501.92874739013,2365.0192874739014,1.0,311.9301963672295
full_value,100,33,3.0303030303030303,3,1.0,0.02,38,1000,238057.76038547175,2380.5776038547174,1.0,345.7829220732006
full_value,100,33,3.0303030303030303,3,1.0,0.02,39,1000,238051.0823908569,2380.510823908569,1.0,301.9888041660398
full_value,100,33,3.0303030303030303,3,1.0,0.02,40,1000,249116.9883360326,2491.169883360326,1.0,287.2983398174385
full_value,100,33,3.0303030303030303,3,1.0,0.02,41,1000,242279.44280837508,2422.794428083751,1.0,309.47229897557384
full_value,100,33,3.0303030303030303,3,1.0,0.02,42,1000,243611.11745654955,2436.1111745654953,1.0,287.29712307684287
full_value,100,33,3.0303030303030303,3,1.0,0.02,43,1000,234269.63449674612,2342.6963449674613,1.0,320.9265068359231
full_value,100,33,3.0303030303030303,3,1.0,0.02,44,1000,236401.5270526075,2364.0152705260753,1.0,299.1726960810345
full_value,100,33,3.0303030303030303,3,1.0,0.02,45,1000,237786.3595957769,2377.863595957769,1.0,276.5732161420937
full_value,100,33,3.0303030303030303,3,1.0,0.02,46,1000,240429.19229790466,2404.291922979047,1.0,295.0485383499539
full_value,100,33,3.0303030303030303,3,1.0,0.02,47,1000,239302.16764631076,2393.0216764631077,1.0,331.1304519036545
full_value,100,33,3.0303030303030303,3,1.0,0.02,48,1000,234698.99267180084,2346.9899267180085,1.0,303.51447994206154
full_value,100,33,3.0303030303030303,3,1.0,0.02,49,1000,231664.54567434575,2316.6454567434575,1.0,372.0957505971905
full_value,100,33,3.0303030303030303,3,1.0,0.03,0,1000,252470.6900594556,2524.706900594556,1.0,264.7918719082261
full_value,100,33,3.0303030303030303,3,1.0,0.03,1,1000,255777.0230314763,2557.770230314763,1.0,236.1864756320146
full_value,100,33,3.0303030303030303,3,1.0,0.03,2,1000,255202.1366755046,2552.021366755046,1.0,244.98235825034143
full_value,100,33,3.0303030303030303,3,1.0,0.03,3,1000,250814.731549789,2508.14731549789,1.0,259.0270177299713
full_value,100,33,3.0303030303030303,3,1.0,0.03,4,1000,254176.205444187,2541.76205444187,1.0,210.32058839542944
full_value,100,33,3.0303030303030303,3,1.0,0.03,5,1000,252727.38095053428,2527.273809505343,1.0,238.85068077776612
full_value,100,33,3.0303030303030303,3,1.0,0.03,6,1000,252841.613095115,2528.41613095115,1.0,252.2864696343323
full_value,100,33,3.0303030303030303,3,1.0,0.03,7,1000,250709.49708811616,2507.0949708811618,1.0,241.7015081671763
full_value,100,33,3.0303030303030303,3,1.0,0.03,8,1000,249534.64097703822,2495.3464097703823,1.0,205.5502291067956
full_value,100,33,3.0303030303030303,3,1.0,0.03,9,1000,256115.603027408,2561.15603027408,1.0,217.5448795759267
full_value,100,33,3.0303030303030303,3,1.0,0.03,10,1000,253677.42358640392,2536.7742358640394,1.0,227.78127942919102
full_value,100,33,3.0303030303030303,3,1.0,0.03,11,1000,246057.32389474436,2460.5732389474438,1.0,270.45129164248544
full_value,100,33,3.0303030303030303,3,1.0,0.03,12,1000,252065.27931464295,2520.6527931464293,1.0,230.8084873977364
full_value,100,33,3.0303030303030303,3,1.0,0.03,13,1000,250705.67971975644,2507.0567971975643,1.0,243.0687989844632
full_value,100,33,3.0303030303030303,3,1.0,0.03,14,1000,251716.174194396,2517.16174194396,1.0,214.26777448895749
full_value,100,33,3.0303030303030303,3,1.0,0.03,15,1000,248351.2463161134,2483.512463161134,1.0,271.9249561144603
full_value,100,33,3.0303030303030303,3,1.0,0.03,16,1000,253704.1516261254,2537.041516261254,1.0,225.56122556920465
full_value,100,33,3.0303030303030303,3,1.0,0.03,17,1000,246415.1739235761,2464.151739235761,1.0,242.4108965051401
full_value,100,33,3.0303030303030303,3,1.0,0.03,18,1000,257186.3347274251,2571.863347274251,1.0,226.15770036760793
full_value,100,33,3.0303030303030303,3,1.0,0.03,19,1000,250678.31015856122,2506.7831015856123,1.0,252.6534530927124
full_value,100,33,3.0303030303030303,3,1.0,0.03,20,1000,252493.30766409534,2524.9330766409535,1.0,254.80646283106597
full_value,100,33,3.0303030303030303,3,1.0,0.03,21,1000,253065.21523561762,2530.6521523561764,1.0,234.43292199451074
full_value,100,33,3.0303030303030303,3,1.0,0.03,22,1000,254789.8939311267,2547.898939311267,1.0,237.89394447188658
full_value,100,33,3.0303030303030303,3,1.0,0.03,23,1000,252597.2821746803,2525.9728217468028,1.0,222.0931351548499
full_value,100,33,3.0303030303030303,3,1.0,0.03,24,1000,251995.19838083617,2519.9519838083615,1.0,249.8082237152495
full_value,100,33,3.0303030303030303,3,1.0,0.03,25,1000,251960.67965511535,2519.6067965511534,1.0,194.84416129644083
full_value,100,33,3.0303030303030303,3,1.0,0.03,26,1000,247925.0765798329,2479.250765798329,1.0,247.77368717790876
full_value,100,33,3.0303030303030303,3,1.0,0.03,27,1000,249522.67654120302,2495.22676541203,1.0,208.8982128285489
full_value,100,33,3.0303030303030303,3,1.0,0.03,28,1000,252040.5120262719,2520.405120262719,1.0,241.3146951092926
full_value,100,33,3.0303030303030303,3,1.0,0.03,29,1000,244080.5605075314,2440.805605075314,1.0,317.52287695093133
full_value,100,33,3.0303030303030303,3,1.0,0.03,30,1000,252895.36225234825,2528.9536225234824,1.0,237.91727254697992
full_value,100,33,3.0303030303030303,3,1.0,0.03,31,1000,257045.63839714543,2570.456383971454,1.0,239.08786493998133
full_value,100,33,3.0303030303030303,3,1.0,0.03,32,1000,252504.2668137162,2525.0426681371623,1.0,227.63230281100246
full_value,100,33,3.0303030303030303,3,1.0,0.03,33,1000,248390.31731978955,2483.9031731978957,1.0,251.40389354456556
full_value,100,33,3.0303030303030303,3,1.0,0.03,34,1000,251299.35415521378,2512.9935415521377,1.0,238.9717754519079
full_value,100,33,3.0303030303030303,3,1.0,0.03,35,1000,252704.1535792013,2527.041535792013,1.0,224.36636600573493
full_value,100,33,3.0303030303030303,3,1.0,0.03,36,1000,249495.17271336465,2494.9517271336463,1.0,250.2904283998852
full_value,100,33,3.0303030303030303,3,1.0,0.03,37,1000,246712.85310771014,2467.1285310771013,1.0,228.5385510302974
full_value,100,33,3.0303030303030303,3,1.0,0.03,38,1000,253718.96002229737,2537.1896002229737,1.0,221.36525918871925
full_value,100,33,3.0303030303030303,3,1.0,0.03,39,1000,256594.2440878214,2565.942440878214,1.0,233.30122100509863
full_value,100,33,3.0303030303030303,3,1.0,0.03,40,1000,256993.7392865157,2569.9373928651567,1.0,238.99591325843312
full_value,100,33,3.0303030303030303,3,1.0,0.03,41,1000,253796.69597159867,2537.966959715987,1.0,228.180338042477
full_value,100,33,3.0303030303030303,3,1.0,0.03,42,1000,250530.018793152,2505.30018793152,1.0,222.26915833674553
full_value,100,33,3.0303030303030303,3,1.0,0.03,43,1000,248723.74337873806,2487.2374337873807,1.0,248.63059738734356
full_value,100,33,3.0303030303030303,3,1.0,0.03,44,1000,250585.1550968153,2505.851550968153,1.0,265.0641657538217
full_value,100,33,3.0303030303030303,3,1.0,0.03,45,1000,252295.24978030275,2522.9524978030277,1.0,233.7707927783362
full_value,100,33,3.0303030303030303,3,1.0,0.03,46,1000,256283.78880224933,2562.837888022493,1.0,223.95467048146162
full_value,100,33,3.0303030303030303,3,1.0,0.03,47,1000,251770.3016916232,2517.703016916232,1.0,240.88355727485325
full_value,100,33,3.0303030303030303,3,1.0,0.03,48,1000,250162.22540915615,2501.6222540915614,1.0,245.37905475571327
full_value,100,33,3.0303030303030303,3,1.0,0.03,49,1000,247860.58311924164,2478.605831192416,1.0,277.5208677921565
full_value,100,33,3.0303030303030303,3,1.0,0.04,0,1000,259051.43422767188,2590.5143422767187,1.0,188.30164479999922
full_value,100,33,3.0303030303030303,3,1.0,0.04,1,1000,258043.66350489025,2580.4366350489026,1.0,195.2098491907809
full_value,100,33,3.0303030303030303,3,1.0,0.04,2,1000,262579.0281831631,2625.7902818316306,1.0,184.43671276447034
full_value,100,33,3.0303030303030303,3,1.0,0.04,3,1000,255694.43698185915,2556.9443698185914,1.0,207.6542828964587
full_value,100,33,3.0303030303030303,3,1.0,0.04,4,1000,254452.65972288934,2544.5265972288935,1.0,229.93531857088294
full_value,100,33,3.0303030303030303,3,1.0,0.04,5,1000,255921.92227310492,2559.2192227310493,1.0,213.11174130199936
full_value,100,33,3.0303030303030303,3,1.0,0.04,6,1000,256926.43447406898,2569.26434474069,1.0,225.61843881890002
full_value,100,33,3.0303030303030303,3,1.0,0.04,7,1000,253392.60398649544,2533.9260398649544,1.0,237.16430698830325
full_value,100,33,3.0303030303030303,3,1.0,0.04,8,1000,258583.39609628156,2585.8339609628156,1.0,208.41455002988704
full_value,100,33,3.0303030303030303,3,1.0,0.04,9,1000,263544.7587910369,2635.447587910369,1.0,188.31708956075335
full_value,100,33,3.0303030303030303,3,1.0,0.04,10,1000,258906.711442912,2589.06711442912,1.0,214.07476126689653
full_value,100,33,3.0303030303030303,3,1.0,0.04,11,1000,259261.33906434377,2592.613390643438,1.0,183.83669144571908
full_value,100,33,3.0303030303030303,3,1.0,0.04,12,1000,258619.39251096576,2586.1939251096574,1.0,214.84937793595432
full_value,100,33,3.0303030303030303,3,1.0,0.04,13,1000,256493.27154372234,2564.9327154372236,1.0,205.62167841500846
full_value,100,33,3.0303030303030303,3,1.0,0.04,14,1000,257561.0234796699,2575.610234796699,1.0,204.5505944728637
full_value,100,33,3.0303030303030303,3,1.0,0.04,15,1000,262972.352979516,2629.72352979516,1.0,213.2253281350908
full_value,100,33,3.0303030303030303,3,1.0,0.04,16,1000,258834.6350030906,2588.3463500309063,1.0,191.70987602455557
full_value,100,33,3.0303030303030303,3,1.0,0.04,17,1000,258332.77072109195,2583.3277072109195,1.0,202.47542060158764
full_value,100,33,3.0303030303030303,3,1.0,0.04,18,1000,260032.4819488651,2600.324819488651,1.0,178.03931442123044
full_value,100,33,3.0303030303030303,3,1.0,0.04,19,1000,260587.07389058764,2605.8707389058764,1.0,228.22346534787926
full_value,100,33,3.0303030303030303,3,1.0,0.04,20,1000,255419.06294996457,2554.1906294996456,1.0,215.15911868801624
full_value,100,33,3.0303030303030303,3,1.0,0.04,21,1000,260776.77653375434,2607.7677653375436,1.0,182.14909496198112
full_value,100,33,3.0303030303030303,3,1.0,0.04,22,1000,259222.09590364766,2592.2209590364764,1.0,221.56419524996167
full_value,100,33,3.0303030303030303,3,1.0,0.04,23,1000,260668.42893658864,2606.6842893658863,1.0,206.19154388871172
full_value,100,33,3.0303030303030303,3,1.0,0.04,24,1000,260380.0674790557,2603.800674790557,1.0,192.6441926450751
full_value,100,33,3.0303030303030303,3,1.0,0.04,25,1000,256481.11789434485,2564.8111789434483,1.0,217.9406497120838
full_value,100,33,3.0303030303030303,3,1.0,0.04,26,1000,253033.7526585105,2530.337526585105,1.0,192.24710457541315
full_value,100,33,3.0303030303030303,3,1.0,0.04,27,1000,259997.74747792265,2599.9774747792267,1.0,226.08839164684386
full_value,100,33,3.0303030303030303,3,1.0,0.04,28,1000,258134.18325576783,2581.341832557678,1.0,175.39188817018382
full_value,100,33,3.0303030303030303,3,1.0,0.04,29,1000,260388.95059872096,2603.8895059872098,1.0,218.64252408599546
full_value,100,33,3.0303030303030303,3,1.0,0.04,30,1000,256945.87714213977,2569.4587714213976,1.0,211.20552465203085
full_value,100,33,3.0303030303030303,3,1.0,0.04,31,1000,258486.7459302168,2584.867459302168,1.0,208.8470971045612
full_value,100,33,3.0303030303030303,3,1.0,0.04,32,1000,260295.0339839534,2602.950339839534,1.0,190.84270131687404
full_value,100,33,3.0303030303030303,3,1.0,0.04,33,1000,256350.31405420284,2563.5031405420286,1.0,232.64715532710045
full_value,100,33,3.0303030303030303,3,1.0,0.04,34,1000,255287.76649187144,2552.8776649187143,1.0,203.66226733747928
full_value,100,33,3.0303030303030303,3,1.0,0.04,35,1000,257825.36157874213,2578.2536157874215,1.0,216.89566681314002
full_value,100,33,3.0303030303030303,3,1.0,0.04,36,1000,257762.94648899656,2577.6294648899657,1.0,212.08397677291728
full_value,100,33,3.0303030303030303,3,1.0,0.04,37,1000,255642.72848799388,2556.4272848799387,1.0,197.18761655634012
full_value,100,33,3.0303030303030303,3,1.0,0.04,38,1000,255601.25075575185,2556.0125075575183,1.0,210.95632423515764
full_value,100,33,3.0303030303030303,3,1.0,0.04,39,1000,258632.4400971773,2586.3244009717732,1.0,171.78096481862198
full_value,100,33,3.0303030303030303,3,1.0,0.04,40,1000,258731.5337662714,2587.3153376627142,1.0,211.44871888998074
full_value,100,33,3.0303030303030303,3,1.0,0.04,41,1000,258250.5208112719,2582.505208112719,1.0,181.337261503909
full_value,100,33,3.0303030303030303,3,1.0,0.04,42,1000,258786.28863703788,2587.862886370379,1.0,190.2555777044297
full_value,100,33,3.0303030303030303,3,1.0,0.04,43,1000,259141.87016299774,2591.4187016299775,1.0,208.49483378667026
full_value,100,33,3.0303030303030303,3,1.0,0.04,44,1000,258088.79163480242,2580.887916348024,1.0,179.77833952178284
full_value,100,33,3.0303030303030303,3,1.0,0.04,45,1000,257442.0986420425,2574.420986420425,1.0,183.3753628214744
full_value,100,33,3.0303030303030303,3,1.0,0.04,46,1000,257384.06085638635,2573.8406085638635,1.0,198.2122846059622
full_value,100,33,3.0303030303030303,3,1.0,0.04,47,1000,257441.3456739949,2574.4134567399487,1.0,220.11231265912932
full_value,100,33,3.0303030303030303,3,1.0,0.04,48,1000,259019.39679932644,2590.1939679932643,1.0,183.5124972681267
full_value,100,33,3.0303030303030303,3,1.0,0.04,49,1000,256728.86737212367,2567.2886737212366,1.0,200.62104029401655
full_value,100,33,3.0303030303030303,3,1.0,0.05,0,1000,263761.9926361801,2637.619926361801,1.0,169.5481714280044
full_value,100,33,3.0303030303030303,3,1.0,0.05,1,1000,257671.99150855665,2576.7199150855663,1.0,180.09581506953626
full_value,100,33,3.0303030303030303,3,1.0,0.05,2,1000,263392.20431140525,2633.9220431140525,1.0,151.1176671088569
full_value,100,33,3.0303030303030303,3,1.0,0.05,3,1000,262361.6966284382,2623.6169662843818,1.0,159.89294056518042
full_value,100,33,3.0303030303030303,3,1.0,0.05,4,1000,258234.02155085673,2582.3402155085673,1.0,169.14704969532383
full_value,100,33,3.0303030303030303,3,1.0,0.05,5,1000,261061.06430075315,2610.6106430075315,1.0,159.4896788483156
full_value,100,33,3.0303030303030303,3,1.0,0.05,6,1000,259260.27461824944,2592.6027461824942,1.0,173.42727457759455
full_value,100,33,3.0303030303030303,3,1.0,0.05,7,1000,265875.1578873927,2658.751578873927,1.0,150.5384409041538
full_value,100,33,3.0303030303030303,3,1.0,0.05,8,1000,262973.6000655912,2629.736000655912,1.0,166.54262909503734
full_value,100,33,3.0303030303030303,3,1.0,0.05,9,1000,264539.5123827916,2645.395123827916,1.0,145.0815120294702
full_value,100,33,3.0303030303030303,3,1.0,0.05,10,1000,258478.0897360397,2584.780897360397,1.0,190.10545490156954
full_value,100,33,3.0303030303030303,3,1.0,0.05,11,1000,259668.9129904141,2596.689129904141,1.0,184.03436360555605
full_value,100,33,3.0303030303030303,3,1.0,0.05,12,1000,259405.4047306979,2594.054047306979,1.0,169.24363213982235
full_value,100,33,3.0303030303030303,3,1.0,0.05,13,1000,263348.7018939344,2633.487018939344,1.0,175.0024923261743
full_value,100,33,3.0303030303030303,3,1.0,0.05,14,1000,263464.70962861396,2634.6470962861395,1.0,168.20852817298825
full_value,100,33,3.0303030303030303,3,1.0,0.05,15,1000,260930.5237347701,2609.305237347701,1.0,171.1648893221401
full_value,100,33,3.0303030303030303,3,1.0,0.05,16,1000,257135.29442342796,2571.3529442342797,1.0,213.38674266905807
full_value,100,33,3.0303030303030303,3,1.0,0.05,17,1000,259301.24802939332,2593.012480293933,1.0,128.2555976831408
full_value,100,33,3.0303030303030303,3,1.0,0.05,18,1000,261973.01345501211,2619.730134550121,1.0,175.71163349013105
full_value,100,33,3.0303030303030303,3,1.0,0.05,19,1000,262016.6117056303,2620.166117056303,1.0,193.56420766755562
full_value,100,33,3.0303030303030303,3,1.0,0.05,20,1000,261205.9244741858,2612.059244741858,1.0,166.13262652599175
full_value,100,33,3.0303030303030303,3,1.0,0.05,21,1000,262485.8816074922,2624.8588160749223,1.0,161.1989413599949
full_value,100,33,3.0303030303030303,3,1.0,0.05,22,1000,261992.2463563248,2619.9224635632477,1.0,159.45441435011548
full_value,100,33,3.0303030303030303,3,1.0,0.05,23,1000,260637.30470497746,2606.3730470497744,1.0,158.6691362049063
full_value,100,33,3.0303030303030303,3,1.0,0.05,24,1000,262688.1732794902,2626.881732794902,1.0,167.26691557115407
full_value,100,33,3.0303030303030303,3,1.0,0.05,25,1000,261711.6423890206,2617.116423890206,1.0,165.82821675486696
full_value,100,33,3.0303030303030303,3,1.0,0.05,26,1000,260327.3277051086,2603.273277051086,1.0,179.2039716608635
full_value,100,33,3.0303030303030303,3,1.0,0.05,27,1000,264469.7170487036,2644.6971704870357,1.0,144.00481560969925
full_value,100,33,3.0303030303030303,3,1.0,0.05,28,1000,259941.8779728898,2599.4187797288982,1.0,175.4938846265958
full_value,100,33,3.0303030303030303,3,1.0,0.05,29,1000,262313.5487421026,2623.1354874210256,1.0,170.35208276113357
full_value,100,33,3.0303030303030303,3,1.0,0.05,30,1000,264359.1129445192,2643.591129445192,1.0,192.07337478361455
full_value,100,33,3.0303030303030303,3,1.0,0.05,31,1000,263334.8376134858,2633.348376134858,1.0,167.77033695123683
full_value,100,33,3.0303030303030303,3,1.0,0.05,32,1000,260787.51105208328,2607.875110520833,1.0,197.27635216541623
full_value,100,33,3.0303030303030303,3,1.0,0.05,33,1000,258950.93048351657,2589.5093048351655,1.0,178.79811521305226
full_value,100,33,3.0303030303030303,3,1.0,0.05,34,1000,260157.49249875295,2601.5749249875294,1.0,163.42870582388556
full_value,100,33,3.0303030303030303,3,1.0,0.05,35,1000,262161.224388404,2621.61224388404,1.0,202.09542801400502
full_value,100,33,3.0303030303030303,3,1.0,0.05,36,1000,260687.53070839867,2606.8753070839866,1.0,124.33666675256734
full_value,100,33,3.0303030303030303,3,1.0,0.05,37,1000,258513.61482158967,2585.136148215897,1.0,180.61331215728663
full_value,100,33,3.0303030303030303,3,1.0,0.05,38,1000,260579.28914119318,2605.7928914119316,1.0,160.864346227075
full_value,100,33,3.0303030303030303,3,1.0,0.05,39,1000,262696.4131837497,2626.964131837497,1.0,188.64583608733335
full_value,100,33,3.0303030303030303,3,1.0,0.05,40,1000,259837.0556496922,2598.370556496922,1.0,137.54079278368678
full_value,100,33,3.0303030303030303,3,1.0,0.05,41,1000,266030.3858893477,2660.303858893477,1.0,169.12313237323153
full_value,100,33,3.0303030303030303,3,1.0,0.05,42,1000,260033.90619528492,2600.339061952849,1.0,166.95126774051568
full_value,100,33,3.0303030303030303,3,1.0,0.05,43,1000,260356.92217947613,2603.5692217947612,1.0,192.98475158902195
full_value,100,33,3.0303030303030303,3,1.0,0.05,44,1000,260425.96023126968,2604.2596023126966,1.0,170.73479006937322
full_value,100,33,3.0303030303030303,3,1.0,0.05,45,1000,260428.2925823562,2604.282925823562,1.0,191.71269670550834
