agent_0,agent_1,agent_2
0.633090708848459,-0.010061261037253688,0.633090708848459
2.5008119084645255,1.1337499105878155,2.87861989599705
0.4491821694219875,1.1917452837056435,0.4491821694219875
2.0578435296087174,0.3660742449755563,2.3079153050435064
-0.4547098911329115,0.8749815232274633,3.45694788573316
0.5013256979137225,-0.12156237869880115,2.5561189555545805
0.7164756286151392,0.09550909836868715,0.7164756286151392
2.1268386627528773,0.5740132229209749,2.320259058634803
-0.6032216909421857,-0.6032216909421857,0.4755445405886576
1.2160544991248758,0.3395342989853981,2.7267470171617036
0.6941051769358526,0.6941051769358526,1.675295866470033
2.6759072037222085,1.125671219088338,2.9259090610971263
2.4573416499770984,0.5965677756306405,2.663714938950321
0.856745630420155,1.9259891690422868,0.856745630420155
0.7697199052270958,0.12253070165600383,0.12253070165600383
1.1200108587668136,1.1200108587668136,1.0028208330348791
0.7184027670387418,0.7184027670387418,1.036490676194238
2.0591270241443547,2.4293416727116663,2.9591619787694987
0.3765475159032424,0.9020628876818159,0.3765475159032424
-0.10547049312988155,1.0246158379522867,1.0246158379522867
0.7228321190176686,0.7228321190176686,0.7228321190176686
0.6792368168807421,0.6792368168807421,0.8338900363978526
2.117488452564026,0.0716173835789411,0.0716173835789411
2.013558039952386,1.813115028053379,2.013558039952386
1.3424172864691724,1.3424172864691724,1.3424172864691724
0.3612148924735694,2.0190510286727816,3.7756726856130007
1.4418816136494166,1.4418816136494166,1.7401647268627793
0.07699429296260502,0.07699429296260502,1.870539932352806
1.6267239659748423,1.9201027892382627,2.399922420670255
2.491884654347928,0.7121027857463513,0.7121027857463513
2.974417517988294,-1.2991860299580096,1.4085036500182855
0.2133364071502895,0.2133364071502895,1.1311933092312296
3.0791368501008467,1.4541064489909392,0.09456360420293963
1.0703243347214095,0.48520184675684164,1.9439765504386524
1.7320138299572285,0.5760240983993058,1.1308265791750576
2.3357073802161037,0.26613956859209564,0.26613956859209564
0.8288086203257777,0.8288086203257777,0.8288086203257777
2.665806425602157,-0.12814512467677885,0.01229787642003699
1.6315473744871107,0.6364064404421033,0.6364064404421033
1.545366492869447,1.1244793815187306,1.1244793815187306
0.585629104970394,0.585629104970394,0.585629104970394
0.7398720877876805,0.16827838320185506,0.16827838320185506
0.22547393206378108,-1.478002323059982,0.22547393206378108
2.305147403713069,1.1726353073967433,1.1726353073967433
0.37061214925825053,2.546632322771882,0.37061214925825053
0.5421338347040925,1.8310597513668,1.8310597513668
3.8521547664403637,2.674903611202602,2.674903611202602
0.7489910490550421,0.7489910490550421,0.7489910490550421
2.6458082097819204,1.090174909295551,1.090174909295551
0.08804776741682223,0.08804776741682223,0.08804776741682223
1.2299456702052014,2.2077998938266683,1.9122086358325723
0.88550189763024,0.88550189763024,0.6142865891950842
0.14573996782736365,0.27456895006916393,0.9029670798280645
2.8182156269052956,0.780819176135791,0.780819176135791
1.0817574809181436,1.0267542744259157,1.0267542744259157
0.7154114280384921,2.9253521700031397,0.7154114280384921
0.6969787392315339,1.0985072751120302,1.0985072751120302
1.241418404951556,0.25153639841363373,0.25153639841363373
0.636649982138672,0.636649982138672,0.636649982138672
1.4654428586647064,1.4654428586647064,1.2556840319242972
0.9476182931604549,1.19084390244337,0.9476182931604549
0.6755909954272276,0.8224197764944702,0.8224197764944702
0.013216901509119416,3.2520684925347307,0.013216901509119416
1.2516356269343967,2.2459419045873337,0.012774065860219341
2.349506632479547,1.1485981966405883,1.1485981966405883
0.30406712255915175,0.30406712255915175,0.30406712255915175
0.7822804968244909,0.7822804968244909,2.363090133477485
1.404943731276728,0.7925329742687648,1.4360335589416777
1.1934450935398964,1.1934450935398964,1.2077217184062747
-1.2488793564486613,1.0516935990898824,0.10400503621949309
0.3296384185456367,0.7843833249276457,0.3296384185456367
0.7657707474711972,0.5025474610191815,2.055109846113541
0.14262820074438387,1.998335128863427,1.3165274805453935
0.8973129003928163,2.195759772374764,0.6625281891977144
1.5517024123278187,1.092276273271568,1.5517024123278187
0.4223428607723362,2.0199168323829926,0.4223428607723362
1.189043834770446,1.189043834770446,1.6295063197157575
1.678392667441671,1.678392667441671,1.829814532808303
1.2964372452337116,1.7764607117220503,1.2964372452337116
0.7031656454599593,0.7031656454599593,2.053119974204566
2.1372945489207416,0.9875022686348582,2.3222964658396106
0.20087285142470268,0.20087285142470268,-0.5875053452874601
0.6951238234932208,1.5417213015044058,0.6951238234932208
0.7347778176449866,0.7347778176449866,0.7347778176449866
2.0282803090957287,1.4838504179268148,1.6881831798874845
0.7192459798663362,1.9823183049391373,0.7192459798663362
0.3770535369354033,0.3770535369354033,2.9392868796998792
1.5932577639803767,2.0127667168339096,0.9777332991764816
0.8646604642281805,0.9254670499400903,0.8646604642281805
1.395339984998226,1.395339984998226,-0.2642139178737988
0.8397750691235617,0.8397750691235617,-0.48231389517482803
0.9727147725260042,0.9681851710174775,1.3467946210860993
0.8857246149247051,0.8857246149247051,0.8857246149247051
0.6769057569997003,0.22012895399465426,2.524048267467894
1.0570448061195656,2.7524567336673704,0.34760195069781763
-0.5452894863197091,-0.5452894863197091,1.692697064563776
0.8899399089854889,1.3440170377825194,0.8899399089854889
1.1971685894678457,2.6311580856054295,1.1971685894678457
3.633288737961294,3.2116397899765468,1.1503329004614349
2.2818475668892937,3.8688498223072987,0.47733179601173925
1.3639031426004253,1.8245709490905335,3.40169407111076
2.0827508548633156,0.8105499954280836,3.2305122028869944
0.9993602865298407,0.9993602865298407,1.2295528393878974
0.8359380314746498,1.898973948307193,2.577344847499598
0.36512519124840104,0.36512519124840104,2.2276160803378553
2.3035437392876985,1.5659015836733883,3.810932648246326
1.4528209193610977,1.930632780345068,1.5959516907815714
0.08645856333466873,0.5383332538826348,1.0538133845617745
1.9116300792883356,2.1074632885359246,2.604934245671112
0.9261864974487645,1.4458362418785367,2.7517741770562
0.6630346811447821,0.5078861517002806,2.0339616669908764
-0.29983379553679823,0.5145732359990701,3.096028367021078
1.0315820521434564,1.0380356797505852,1.0380356797505852
1.5721443408241336,1.5199193861921814,1.5721443408241336
0.6760052150081814,1.8162979962955297,0.6760052150081814
1.0940925719170767,0.6841022515673325,1.0940925719170767
0.5879843541165375,2.301693109829149,1.6983189121640496
0.09564226978846146,3.509194184100489,1.526393582044531
0.474396107307602,0.474396107307602,1.6805713767031005
1.7223384719379644,1.459377710592019,1.361734790141059
-0.21639049726706205,3.409314959134572,-0.21639049726706205
1.404814372904541,2.074243564724571,1.404814372904541
1.2461482254790313,1.092325668354622,1.2461482254790313
0.7830132051802589,0.7830132051802589,1.1775779641190238
0.9664504522228202,0.9664504522228202,2.8176186348314456
1.7206454943644096,-0.3553433450958563,3.4967115428278426
1.7731563049459944,2.0970189289750008,2.121194588973318
0.6975818438702748,1.8154019929169811,0.6975818438702748
0.8137122729435693,2.9316133765067613,0.8137122729435693
1.3960007323861778,1.3960007323861778,1.9882161576332982
0.7737913636053582,1.4456422989351179,3.576620333473519
1.0230747538715343,0.33441187459021204,1.0230747538715343
0.931319893294015,0.931319893294015,2.3805131588163237
0.49744839745909936,0.49744839745909936,0.49744839745909936
1.0423280976427525,2.2487781321614833,1.0423280976427525
0.10864100984270764,0.7950344713061603,0.10864100984270764
1.887999101058026,2.098565373450623,2.4351558569199385
0.4240245952271089,0.9652721590983098,3.5300105824692434
0.8709699574945263,0.8709699574945263,1.0294879857088932
1.1108115611511102,0.8940567722415468,1.1108115611511102
0.7561252412435185,0.7561252412435185,3.936573810671905
1.6218167298991322,1.6218167298991322,2.788104216173507
0.9642494349625108,0.7415295563826307,2.654639136162918
1.0748606196980426,1.547129644892311,1.0748606196980426
0.867216296870462,1.0428513921781637,2.475331769214927
1.266662361448231,2.3484661059246026,1.266662361448231
1.9236075959177654,0.3888460989014302,1.9236075959177654
0.205369401675348,0.275505549900086,3.4944368862757997
1.0845712491059118,1.0845712491059118,3.3273089303570114
2.6643825855879117,1.8186866343028945,2.5042514109298537
0.6039758783733149,0.6039758783733149,3.766818556456074
0.3715926658356289,1.7642322645030988,2.3441669736120776
-0.2645083330615152,0.9094045218133693,3.027731122167871
1.1962734778273654,1.7107680460199832,0.3914056825628123
1.6422265586805969,1.6422265586805969,0.5439460220415986
0.8013323428073669,0.025053595133297746,0.8013323428073669
1.7677301583409273,1.4249895135720083,1.4949449766869427
-0.7574582077565737,0.6895215897739118,2.613340411211823
0.1323425189763101,0.1323425189763101,1.911300259621329
1.6410395115543746,1.6410395115543746,1.6000262564588184
0.5395160657135323,2.4166470371978526,1.9150626860310134
1.3346631239798805,1.3346631239798805,1.9168470695187414
1.6667100332783022,1.6667100332783022,1.206587971238946
1.1202220488470442,1.7427097420366762,1.1202220488470442
0.22508376890020854,0.22508376890020854,3.019451662518605
2.079265150559275,2.3241977461861385,2.079265150559275
-1.3942834545880625,1.2982278308818473,1.7888369767233416
1.584619569865819,2.8161522581504626,1.584619569865819
0.8116996924380211,0.9242006969166863,0.8961601896068869
0.8375059095219433,0.8375059095219433,1.7485065256761818
0.937858357928372,0.24972507325025872,3.0324765260345194
0.7893929600880766,0.7893929600880766,3.4409715113274832
1.0958279316238801,2.4450749964303102,2.3425749596418686
1.919993931085325,-0.15541291315954409,1.919993931085325
-0.3223616430388343,1.7752275888350624,3.1782094339588953
1.918688150956771,1.1185565249353577,2.266584646037067
1.7980300600694261,3.2679414118545087,0.9762896044645355
0.5336983076582713,0.5336983076582713,1.3653473653944166
1.4664192282673938,1.6333448130967596,1.4664192282673938
0.2754041475129107,0.2754041475129107,1.0081619120827325
1.2729231024282814,3.30882268503653,1.2729231024282814
0.28278418358457386,0.28278418358457386,2.624445613106305
1.2414681364500593,1.2414681364500593,3.195622807887453
1.5107719175337304,2.0133264335876464,1.5107719175337304
1.8341339483620274,2.0910750788432395,0.4892415527198186
0.8166510712232318,2.75302548024362,0.8166510712232318
0.09128042164135908,1.4418926104158336,3.137973923051164
0.1832452060037444,2.2280808331463153,0.1832452060037444
0.8748506420708114,1.9119929898759618,0.8748506420708114
1.2817388811163255,2.6971262621171093,1.2780535914160112
0.2352624118630443,2.4932849468787737,2.480527834751297
0.2278890134591306,2.5050212857235707,0.2278890134591306
1.254873312274205,1.126336559856127,0.7955541375398212
1.9072017470487674,0.05391051819266379,1.9760598050856242
0.34849441928341474,1.2509521108073727,0.34849441928341474
0.02530328956441219,2.237424692354743,1.8053596310930555
0.5513745529208989,0.5972518986343535,1.8824364576033823
1.0235296225879433,-0.3211280767769429,1.0235296225879433
1.495031460926087,0.4461588064077451,2.2891443784761583
0.4296256081865075,0.4296256081865075,2.3157507061024942
1.4696354731231676,2.2218067717522754,1.4696354731231676
0.6000597245982124,0.49653325942888116,0.6000597245982124
1.69285230557749,1.3343722569163603,1.0046719727351952
0.5498430170862165,0.5498430170862165,2.2692798203095546
0.184087546428909,0.184087546428909,1.110005652153656
1.3350708772675564,0.9339984059432801,1.3350708772675564
1.335268945714849,0.5111833146030605,2.4922162890013997
1.3119766368211765,2.4306893774391574,1.3119766368211765
2.5715759875901076,0.09143364392456754,1.943316114213587
0.47341354632259836,0.47341354632259836,-0.10154917821438803
1.2581659275609807,0.2416114138747496,1.2581659275609807
0.48456730684231564,0.13500320899033724,3.813328906342515
0.42630980496758464,1.1282496590096118,1.1282496590096118
1.4581849823519306,2.2892356570475685,1.27388696645705
1.551217134857737,1.551217134857737,0.6650057061063788
0.6291539232176275,0.6291539232176275,2.977831343799281
1.370343034503501,1.370343034503501,0.9755514261206264
0.35562528660244186,1.8569642932625938,0.35562528660244186
0.3871812284646501,0.3871812284646501,1.6796386352164123
0.9695061126696853,2.3207176220670944,0.9695061126696853
1.5526787341707404,1.5526787341707404,2.501528079478495
0.6098367270002372,0.6098367270002372,1.4020097672530736
1.1770003262882942,2.162099736095694,1.1770003262882942
-0.46581882198167923,1.4262258879604746,1.4624551380212787
0.9747496721960758,0.9961650949086712,0.9747496721960758
0.8161931012575508,2.866429600624066,2.897694918501901
1.6073387526921814,1.2109977784804287,2.2536219313530896
1.0005389496346317,-0.5641964323407809,1.0005389496346317
0.38059010714647334,1.407291689198315,0.38059010714647334
0.030006761511449986,0.4953358152212559,2.4759195159225142
1.0013237976012306,0.48446162273181637,1.27666214922372
0.8882426821251856,1.5628063992534058,0.8882426821251856
1.8330418827926356,1.664090068163304,1.8330418827926356
3.189193246644699,3.0793687534191303,0.4534275130336407
0.9058326637430116,2.3383329909792683,0.9058326637430116
0.26327343959292304,0.26327343959292304,0.9954328489519539
0.5626184276158678,2.362339208615424,0.5626184276158678
1.2655822108677954,1.9914803668737826,2.678015964504611
2.8245272966810617,1.1258734495884501,1.8329865315583516
1.042392424880919,1.042392424880919,3.3615418723783943
1.5821293349478762,1.1074582388861347,1.5821293349478762
0.4589866594170895,1.4021701290454536,1.067027328217892
1.0974821129515009,1.0974821129515009,3.6332359703359334
1.0030299379888428,1.6589245455916886,1.0030299379888428
1.5307111301590015,1.5307111301590015,2.5117049631051005
0.38047921741699414,0.38047921741699414,0.6135342697516872
1.856300099641852,0.870479906381709,0.870479906381709
-0.7151582490384127,-0.7151582490384127,1.6151336658626727
0.5448950077411074,1.674950516663452,0.5448950077411074
0.9985682807974309,0.9985682807974309,2.5924204218364464
1.4251674921324249,0.7511007153197043,1.4251674921324249
0.15336197853719902,3.7245988069573053,0.15336197853719902
1.3555558386727178,2.1884363132025824,3.221113125308965
0.6479141644914528,2.2670185655165005,0.6479141644914528
1.5534696673785082,-0.023788471924822252,1.5534696673785082
0.8475030755698895,1.4408372731021049,0.8475030755698895
0.9287996536651272,0.9287996536651272,1.7924063504720995
1.9322988495748277,1.151590643728054,1.9322988495748277
1.4665666946138165,1.1979149997721819,1.4665666946138165
1.273045327536624,3.3015916739120037,1.273045327536624
0.9880311837431494,0.7203664351312051,1.7719260791352653
1.2081982341487425,1.516440188401418,1.2081982341487425
0.6235140439065654,1.2735066331758165,0.6235140439065654
0.403684584735859,0.42129964681371646,2.48363474571408
1.175538075587401,1.5461059024980348,1.175538075587401
0.3398853605348095,0.3398853605348095,1.3039321617555726
1.6112023967182383,0.49262514462640206,1.6112023967182383
2.2453121076207205,1.548350338196459,1.7702880707812125
0.9508214898841396,3.4055864303435093,0.9508214898841396
0.6381009589179446,1.6360675132792,0.6381009589179446
0.32733032007181484,2.5385288620547652,0.32733032007181484
1.6063225632281697,2.4176772363242667,1.6676582528247113
0.6947012261336378,0.6947012261336378,3.0891012184972344
-0.07451505182152673,1.279181514427923,2.348208762559829
0.8732608730232682,1.0822075207596957,3.810098298472411
0.9691383152822186,0.9691383152822186,3.7314827409233082
0.11383653224359991,0.11383653224359991,2.064721443396727
0.6902777563483828,0.6902777563483828,1.418369925083739
0.7473149974524768,2.016263307511546,3.722911962895041
0.4876320462572271,3.2439561817954408,1.7312569205667991
-0.07724533979060144,0.9180876820574062,3.141911015525525
0.7344520790428362,0.7344520790428362,2.064103039602967
1.5194101251132737,2.397907107831864,1.5194101251132737
0.9417641006055724,3.216871080239007,1.7141095879842139
-0.010805250345151007,-0.43997814032209837,1.1566940936031083
0.7105737880535252,1.3076329463005039,0.7105737880535252
1.3051498628137848,0.8248423969245284,-0.38701354992963477
1.2609903896179002,1.2609903896179002,2.903815003887927
0.7060082086591102,1.671532697569657,1.9546553138190803
1.2698694072421075,1.573298547410141,1.2698694072421075
1.3067221543213392,2.7598745236279116,1.3067221543213392
-0.08940822947394844,1.7297999620418634,1.0347314248585318
2.7575176270146993,1.5671853234763078,2.270204886491813
1.4606438870978948,0.8959585251100914,1.4606438870978948
1.9217354460328009,2.753148985427182,2.5407079648435174
0.48719422855938266,0.48719422855938266,3.200800999024808
1.076413805318924,0.45930191388051944,1.076413805318924
1.2603201597274576,1.2603201597274576,0.9541774097301292
1.4075862747335959,1.4075862747335959,3.1245520739822226
0.44771020696947317,1.5336652915071256,2.111607758774211
2.1456049264587227,2.120975812236396,2.450542876911986
0.6759471341579366,1.4910476274143833,0.6759471341579366
0.6761483094537699,0.6761483094537699,0.5391577419963385
0.9777092039782322,0.9777092039782322,2.244855005224417
-0.02362839283285334,1.5555984552810385,2.2229073329524103
1.2562799910676605,1.2562799910676605,1.416584042275619
1.8271617189443659,3.1740492361781962,1.694609349537234
2.520011670910147,0.7031741900418536,0.8474601099469787
1.1084281071827402,1.1455326812659183,2.015041692131078
-0.0764109688507526,0.9867490752579149,3.6391337975755853
0.4150226866596775,0.4150226866596775,1.405524769565262
0.27386250718615246,1.8327577596321403,0.27386250718615246
0.18290777782120743,0.18290777782120743,1.0847594520914585
0.5164826884213631,-0.23396137172061704,1.3264359094736136
0.6138206173878171,1.150498148973029,1.150498148973029
0.4172929378407641,0.4172929378407641,2.718762997717379
0.7540487997099832,2.159090311107162,1.5822056456658002
-0.23418133926767726,-0.23418133926767726,2.2884058826451175
1.6012341500483773,0.6098304323334239,1.6012341500483773
0.5476400763594584,2.6967839465029124,0.5476400763594584
1.1021373354680242,0.6544196771110444,1.1021373354680242
1.6986528431478338,2.277866136525646,3.6314009442549855
0.9891620056873611,1.7494150511586855,0.9891620056873611
1.4934211986851746,1.9756721161114372,1.8724718901572082
0.28968467796163766,1.05912820300226,1.2777626243811657
0.2058199115603545,0.2058199115603545,3.381568899177326
-0.23907290186334595,-0.7919474812909466,2.3192576976898867
0.9985537073078755,0.9985537073078755,2.9039635854794303
-0.15309080740328695,-0.15309080740328695,2.4850975254061893
1.0199398523900935,2.4712898799882077,1.0199398523900935
1.075775397077515,0.8173467268721116,1.075775397077515
1.5096831369120567,1.5096831369120567,3.0065849897308716
0.7155088064623003,0.7155088064623003,2.2028528761370993
0.7527354399471665,0.3201500865188023,0.7527354399471665
0.4704877907926627,1.139273756899883,0.4704877907926627
1.0425588418567495,2.1483036951914656,0.895524331582997
1.622301312142672,1.7101457843065901,1.422489543209021
1.9216552918016947,1.8835163428518809,0.16847102521526613
